"PickupTime","PickupTimeUTC","CreatedTime","CreatedTimeUTC","ScheduledTime","ScheduledTimeUTC","Location","OrderID","Channel","Status","ReceiptID","Type","Voucher","Payment","PaymentAmount","Rebate","Note","ServiceCharge","DeliveryCost","DiscountTotal","Tip","DriverTip","SubTotal","Brands","ChannelLink","Tax","VAT","FailureMessage","IsTestOrder"
"2023-10-31 21:53:05+0100","2023-10-31 20:53:05","2023-10-31 21:33:25+0100","2023-10-31 20:33:25","","","Alicante - Bazan","AFYNLBCB","Glovo","AUTO_FINALIZED","7","DELIVERY","","CARD",71.8,0.0,"Order code: AFYNLBCB/Order pick_up_code: 454/",0.0,0.0,0.0,0.0,0.0,71.8,"","Glovo",0.0,0.0,"","False"
"2023-10-31 21:42:59+0100","2023-10-31 20:42:59","2023-10-31 21:26:10+0100","2023-10-31 20:26:10","","","Alicante - Bazan","AHJR3SGR","Glovo","AUTO_FINALIZED","6","DELIVERY","","CARD",46.1,0.0,"Order code: AHJR3SGR/Order pick_up_code: 374/",0.0,0.0,0.0,0.0,0.0,46.1,"","Glovo",0.0,0.0,"","False"
"2023-10-31 21:42:45+0100","2023-10-31 20:42:45","2023-10-31 21:30:16+0100","2023-10-31 20:30:16","","","Alicante - Periodista Rodolfo Salazar","403","Glovo","AUTO_FINALIZED","8","DELIVERY","","CARD",28.5,0.0,"Order code: AUGU1RAH/Order pick_up_code: 403/",0.0,0.0,0.0,0.0,0.0,28.5,"","Glovo",0.0,0.0,"","False"
"2023-10-31 21:34:04+0100","2023-10-31 20:34:04","2023-10-31 21:18:14+0100","2023-10-31 20:18:14","","","Alicante - Bazan","13DB2","Uber Eats","ACCEPTED","5","DELIVERY","","ONLINE",30.1,0.0,"Contacts: +34 910 78 09 61#494 25 243/Customer name: Monika F.",0.0,0.0,0.0,0.0,0.0,30.1,"","Uber Eats",0.0,2.74,"","False"
"2023-10-31 21:25:56+0100","2023-10-31 20:25:56","2023-10-31 21:05:58+0100","2023-10-31 20:05:58","","","Alicante - Periodista Rodolfo Salazar","7355F","Uber Eats","DELIVERED","7","DELIVERY","","ONLINE",25.6,0.0,"Contacts: +34 910 78 09 61#086 89 380/Customer name: Alberto P.",0.0,0.0,0.0,0.0,0.0,25.6,"","Uber Eats",0.0,2.33,"","False"
"2023-10-31 21:19:10+0100","2023-10-31 20:19:10","2023-10-31 21:01:38+0100","2023-10-31 20:01:38","","","Alicante - Bazan","AEAB9","Uber Eats","ACCEPTED","4","DELIVERY","","ONLINE",41.6,0.0,"Contacts: +34 910 78 09 61#017 43 119/Customer name: Rocío G.",0.0,0.0,0.0,0.0,0.0,41.6,"","Uber Eats",0.0,3.77,"","False"
"2023-10-31 21:13:04+0100","2023-10-31 20:13:04","2023-10-31 20:47:53+0100","2023-10-31 19:47:53","","","Alicante - Periodista Rodolfo Salazar","9F5FF","Uber Eats","DELIVERED","6","DELIVERY","","ONLINE",18.2,0.0,"Contacts: +34 910 78 09 61#491 51 069/Customer name: Jessica A.",0.0,0.0,0.0,0.0,0.0,18.2,"","Uber Eats",0.0,1.65,"","False"
"2023-10-31 20:56:51+0100","2023-10-31 19:56:51","2023-10-31 20:40:58+0100","2023-10-31 19:40:58","","","Alicante - Bazan","15EE9","Uber Eats","ACCEPTED","3","DELIVERY","","ONLINE",30.2,0.0,"Contacts: +34 910 78 09 61#844 02 866/Customer name: Ivan B.",0.0,0.0,0.0,0.0,0.0,30.2,"","Uber Eats",0.0,2.74,"","False"
"2023-10-31 20:49:33+0100","2023-10-31 19:49:33","2023-10-31 20:23:18+0100","2023-10-31 19:23:18","","","Alicante - Periodista Rodolfo Salazar","AC3C8","Uber Eats","DELIVERED","5","DELIVERY","","ONLINE",28.7,0.0,"Contacts: +34 910 78 09 61#130 28 557/Customer name: Vicente B.",0.0,0.0,0.0,0.0,0.0,28.7,"","Uber Eats",0.0,2.61,"","False"
"2023-10-31 20:43:44+0100","2023-10-31 19:43:44","2023-10-31 20:28:02+0100","2023-10-31 19:28:02","","","Alicante - Bazan","5857A","Uber Eats","ACCEPTED","2","DELIVERY","","ONLINE",17.0,0.0,"Contacts: +34 910 78 09 61#136 75 527/Customer name: Carlos S.",0.0,0.0,0.0,0.0,0.0,17.0,"","Uber Eats",0.0,1.55,"","False"
"2023-10-31 20:13:19+0100","2023-10-31 19:13:19","2023-10-31 20:00:48+0100","2023-10-31 19:00:48","","","Alicante - Bazan","ABX9X1PR","Glovo","AUTO_FINALIZED","1","DELIVERY","","CARD",15.7,0.0,"Order code: ABX9X1PR/Order pick_up_code: 949/",0.0,0.0,0.0,0.0,0.0,15.7,"","Glovo",0.0,0.0,"","False"
"2023-10-31 16:01:24+0100","2023-10-31 15:01:24","2023-10-31 15:40:02+0100","2023-10-31 14:40:02","","","Alicante - Periodista Rodolfo Salazar","0471D","Uber Eats","DELIVERED","4","DELIVERY","","ONLINE",14.3,0.0,"Contacts: +34 910 78 09 61#883 67 246/Customer name: Alejandro A.",0.0,0.0,0.0,0.0,0.0,14.3,"","Uber Eats",0.0,1.3,"","False"
"2023-10-31 15:35:00+0100","2023-10-31 14:35:00","2023-10-31 15:22:01+0100","2023-10-31 14:22:01","","","Alicante - Periodista Rodolfo Salazar","629","Glovo","AUTO_FINALIZED","3","DELIVERY","","CARD",11.1,0.0,"Order code: AW3LXMZU/Order pick_up_code: 629/",0.0,0.0,-9.2,0.0,0.0,20.3,"","Glovo",0.0,0.0,"","False"
"2023-10-31 15:20:39+0100","2023-10-31 14:20:39","2023-10-31 15:02:21+0100","2023-10-31 14:02:21","","","Alicante - Periodista Rodolfo Salazar","709","Glovo","AUTO_FINALIZED","2","DELIVERY","","CARD",31.6,0.0,"Order code: A17EJRKZ/Order pick_up_code: 709/",0.0,0.0,-28.6,0.0,0.0,60.2,"","Glovo",0.0,0.0,"","False"
"2023-10-31 14:59:25+0100","2023-10-31 13:59:25","2023-10-31 14:40:41+0100","2023-10-31 13:40:41","","","Alicante - Periodista Rodolfo Salazar","195","Glovo","AUTO_FINALIZED","1","DELIVERY","","CARD",26.7,0.0,"Order code: AW1AJKDV/Order pick_up_code: 195/",0.0,0.0,-26.7,0.0,0.0,53.4,"","Glovo",0.0,0.0,"","False"
"2023-10-30 22:29:44+0100","2023-10-30 21:29:44","2023-10-30 22:10:35+0100","2023-10-30 21:10:35","","","Alicante - Bazan","AM1MX2WY","Glovo","AUTO_FINALIZED","6","DELIVERY","","CARD",59.6,0.0,"Order code: AM1MX2WY/Order pick_up_code: 533/",0.0,0.0,0.0,0.0,0.0,59.6,"","Glovo",0.0,0.0,"","False"
"2023-10-30 22:20:00+0100","2023-10-30 21:20:00","2023-10-30 22:05:14+0100","2023-10-30 21:05:14","","","Alicante - Bazan","AGDWN5FS","Glovo","AUTO_FINALIZED","5","DELIVERY","","CARD",24.0,0.0,"Order code: AGDWN5FS/Order pick_up_code: 888/",0.0,0.0,0.0,0.0,0.0,24.0,"","Glovo",0.0,0.0,"","False"
"2023-10-30 22:10:00+0100","2023-10-30 21:10:00","2023-10-30 21:53:07+0100","2023-10-30 20:53:07","","","Alicante - Periodista Rodolfo Salazar","789","Glovo","AUTO_FINALIZED","4","DELIVERY","","CARD",72.0,0.0,"Order code: AJ4XVLHG/Order pick_up_code: 789/",0.0,0.0,0.0,0.0,0.0,72.0,"","Glovo",0.0,0.0,"","False"
"2023-10-30 21:38:15+0100","2023-10-30 20:38:15","2023-10-30 21:18:31+0100","2023-10-30 20:18:31","","","Alicante - Bazan","F0849","Uber Eats","ACCEPTED","4","DELIVERY","","ONLINE",28.3,0.0,"Contacts: +34 910 78 09 61#585 58 015/Customer name: Diego F.",0.0,0.0,0.0,0.0,0.0,28.3,"","Uber Eats",0.0,2.58,"","False"
"2023-10-30 21:30:47+0100","2023-10-30 20:30:47","2023-10-30 21:15:21+0100","2023-10-30 20:15:21","","","Alicante - Periodista Rodolfo Salazar","2D87C","Uber Eats","DELIVERED","3","DELIVERY","","ONLINE",15.4,0.0,"Customer notes: Please check order contents are correct./Contacts: +34 910 78 09 61#704 23 830/Customer name: Vlad L.",0.0,0.0,0.0,0.0,0.0,15.4,"","Uber Eats",0.0,1.4,"","False"
"2023-10-30 21:16:33+0100","2023-10-30 20:16:33","2023-10-30 21:01:57+0100","2023-10-30 20:01:57","","","Alicante - Periodista Rodolfo Salazar","833","Glovo","AUTO_FINALIZED","2","DELIVERY","","CARD",36.6,0.0,"Order code: A5EHL6DP/Order pick_up_code: 833/",0.0,0.0,0.0,0.0,0.0,36.6,"","Glovo",0.0,0.0,"","False"
"2023-10-30 21:00:16+0100","2023-10-30 20:00:16","2023-10-30 20:46:29+0100","2023-10-30 19:46:29","","","Alicante - Bazan","A8W57CHT","Glovo","AUTO_FINALIZED","3","DELIVERY","","CARD",18.2,0.0,"Order code: A8W57CHT/Order pick_up_code: 741/",0.0,0.0,0.0,0.0,0.0,18.2,"","Glovo",0.0,0.0,"","False"
"2023-10-30 20:39:40+0100","2023-10-30 19:39:40","2023-10-30 20:21:58+0100","2023-10-30 19:21:58","","","Alicante - Bazan","ADNBU1HZ","Glovo","AUTO_FINALIZED","2","DELIVERY","","CARD",44.4,0.0,"Order code: ADNBU1HZ/Order pick_up_code: 923/",0.0,0.0,0.0,0.0,0.0,44.4,"","Glovo",0.0,0.0,"","False"
"2023-10-30 20:31:45+0100","2023-10-30 19:31:45","2023-10-30 20:19:40+0100","2023-10-30 19:19:40","","","Alicante - Periodista Rodolfo Salazar","558","Glovo","AUTO_FINALIZED","1","DELIVERY","","CARD",18.4,0.0,"Order code: ARJXFHJK/Order pick_up_code: 558/",0.0,0.0,0.0,0.0,0.0,18.4,"","Glovo",0.0,0.0,"","False"
"2023-10-30 20:26:21+0100","2023-10-30 19:26:21","2023-10-30 20:07:34+0100","2023-10-30 19:07:34","","","Alicante - Bazan","46843","Uber Eats","ACCEPTED","1","DELIVERY","","ONLINE",26.6,0.0,"Contacts: +34 910 78 09 61#500 59 505/Customer name: Andres G.",0.0,0.0,0.0,0.0,0.0,26.6,"","Uber Eats",0.0,2.42,"","False"
"2023-10-29 23:00:43+0100","2023-10-29 22:00:43","2023-10-29 22:42:53+0100","2023-10-29 21:42:53","","","Alicante - Periodista Rodolfo Salazar","054","Glovo","AUTO_FINALIZED","14","DELIVERY","","CARD",76.8,0.0,"Order code: AXURKH8M/Order pick_up_code: 054/",0.0,0.0,0.0,0.0,0.0,76.8,"","Glovo",0.0,0.0,"","False"
"2023-10-29 22:44:58+0100","2023-10-29 21:44:58","2023-10-29 22:35:11+0100","2023-10-29 21:35:11","","","Alicante - Periodista Rodolfo Salazar","242","Glovo","AUTO_FINALIZED","13","DELIVERY","","CARD",17.2,0.0,"Order code: ABJUT5LD/Order pick_up_code: 242/",0.0,0.0,0.0,0.0,0.0,17.2,"","Glovo",0.0,0.0,"","False"
"2023-10-29 22:39:55+0100","2023-10-29 21:39:55","2023-10-29 22:19:15+0100","2023-10-29 21:19:15","","","Alicante - Periodista Rodolfo Salazar","90D39","Uber Eats","DELIVERED","12","DELIVERY","","ONLINE",15.1,0.0,"Contacts: +34 910 78 09 61#163 26 495/Customer name: Tono M.",0.0,0.0,0.0,0.0,0.0,15.1,"","Uber Eats",0.0,1.37,"","False"
"2023-10-29 22:05:03+0100","2023-10-29 21:05:03","2023-10-29 21:51:27+0100","2023-10-29 20:51:27","","","Alicante - Periodista Rodolfo Salazar","870","Glovo","AUTO_FINALIZED","11","DELIVERY","","CARD",38.3,0.0,"Order code: A5CXTMM5/Order pick_up_code: 870/",0.0,0.0,0.0,0.0,0.0,38.3,"","Glovo",0.0,0.0,"","False"
"2023-10-29 21:50:46+0100","2023-10-29 20:50:46","2023-10-29 21:30:02+0100","2023-10-29 20:30:02","","","Alicante - Bazan","6C78F","Uber Eats","ACCEPTED","18","DELIVERY","","ONLINE",32.3,0.0,"Contacts: +34 910 78 09 61#732 67 607/Customer name: Alicia B.",0.0,0.0,0.0,0.0,0.0,32.3,"","Uber Eats",0.0,2.94,"","False"
"2023-10-29 21:40:04+0100","2023-10-29 20:40:04","2023-10-29 21:17:15+0100","2023-10-29 20:17:15","","","Alicante - Bazan","ED051","Uber Eats","ACCEPTED","16","DELIVERY","","ONLINE",56.8,0.0,"Contacts: +34 910 78 09 61#788 82 563/Customer name: Carmen M.",0.0,0.0,0.0,0.0,0.0,56.8,"","Uber Eats",0.0,5.16,"","False"
"2023-10-29 21:37:20+0100","2023-10-29 20:37:20","2023-10-29 21:22:25+0100","2023-10-29 20:22:25","","","Alicante - Periodista Rodolfo Salazar","364","Glovo","AUTO_FINALIZED","9","DELIVERY","","CARD",39.4,0.0,"Order code: AELDRZ1Q/Order pick_up_code: 364/",0.0,0.0,0.0,0.0,0.0,39.4,"","Glovo",0.0,0.0,"","False"
"2023-10-29 21:36:32+0100","2023-10-29 20:36:32","2023-10-29 21:25:08+0100","2023-10-29 20:25:08","","","Alicante - Bazan","AAQMJHBZ","Glovo","AUTO_FINALIZED","17","DELIVERY","","CARD",22.1,0.0,"Order code: AAQMJHBZ/Order pick_up_code: 859/",0.0,0.0,0.0,0.0,0.0,22.1,"","Glovo",0.0,0.0,"","False"
"2023-10-29 21:34:14+0100","2023-10-29 20:34:14","2023-10-29 21:20:15+0100","2023-10-29 20:20:15","","","Alicante - Periodista Rodolfo Salazar","138409768","Just Eat","DELIVERED","8","DELIVERY","","CARD",31.09,0.0,"",0.0,1.99,0.0,0.0,0.0,29.1,"","Just Eat",0.0,2.65,"","False"
"2023-10-29 21:33:15+0100","2023-10-29 20:33:15","2023-10-29 21:24:56+0100","2023-10-29 20:24:56","","","Alicante - Periodista Rodolfo Salazar","493","Glovo","AUTO_FINALIZED","10","DELIVERY","","CARD",14.6,0.0,"Allergy info: SIN BACON GRACIAS/Order code: AWW6FY4L/Order pick_up_code: 493/",0.0,0.0,0.0,0.0,0.0,14.6,"","Glovo",0.0,0.0,"","False"
"2023-10-29 21:27:46+0100","2023-10-29 20:27:46","2023-10-29 21:14:37+0100","2023-10-29 20:14:37","","","Alicante - Bazan","A6UGSKED","Glovo","AUTO_FINALIZED","15","DELIVERY","","CARD",22.2,0.0,"Order code: A6UGSKED/Order pick_up_code: 323/",0.0,0.0,0.0,0.0,0.0,22.2,"","Glovo",0.0,0.0,"","False"
"2023-10-29 21:07:09+0100","2023-10-29 20:07:09","2023-10-29 20:53:10+0100","2023-10-29 19:53:10","","","Alicante - Periodista Rodolfo Salazar","138402233","Just Eat","DELIVERED","7","DELIVERY","","CARD",19.69,0.0,"",0.0,1.99,0.0,0.0,0.0,17.7,"","Just Eat",0.0,1.61,"","False"
"2023-10-29 21:02:54+0100","2023-10-29 20:02:54","2023-10-29 20:40:34+0100","2023-10-29 19:40:34","","","Alicante - Bazan","12823","Uber Eats","ACCEPTED","14","DELIVERY","","ONLINE",47.3,0.0,"Contacts: +34 910 78 09 61#798 04 513/Customer name: Alain T.",0.0,0.0,0.0,0.0,0.0,47.3,"","Uber Eats",0.0,4.32,"","False"
"2023-10-29 20:49:19+0100","2023-10-29 19:49:19","2023-10-29 20:35:43+0100","2023-10-29 19:35:43","","","Alicante - Bazan","AAFZCHLZ","Glovo","AUTO_FINALIZED","13","DELIVERY","","CARD",28.6,0.0,"Order code: AAFZCHLZ/Order pick_up_code: 062/",0.0,0.0,0.0,0.0,0.0,28.6,"","Glovo",0.0,0.0,"","False"
"2023-10-29 20:42:17+0100","2023-10-29 19:42:17","2023-10-29 20:28:17+0100","2023-10-29 19:28:17","","","Alicante - Periodista Rodolfo Salazar","138390234","Just Eat","DELIVERED","6","DELIVERY","","CARD",15.99,0.0,"",0.0,2.99,0.0,0.0,0.0,13.0,"","Just Eat",0.0,1.19,"","False"
"2023-10-29 20:38:49+0100","2023-10-29 19:38:49","2023-10-29 20:27:30+0100","2023-10-29 19:27:30","","","Alicante - Bazan","AKQUXGNL","Glovo","AUTO_FINALIZED","12","DELIVERY","","CARD",13.1,0.0,"Order code: AKQUXGNL/Order pick_up_code: 138/",0.0,0.0,0.0,0.0,0.0,13.1,"","Glovo",0.0,0.0,"","False"
"2023-10-29 20:00:33+0100","2023-10-29 19:00:33","2023-10-29 19:47:03+0100","2023-10-29 18:47:03","","","Alicante - Bazan","AS6HR9FV","Glovo","AUTO_FINALIZED","10","DELIVERY","","CARD",20.62,0.0,"Order code: AS6HR9FV/Order pick_up_code: 890/",0.0,0.0,-1.98,0.0,0.0,22.6,"","Glovo",0.0,0.0,"","False"
"2023-10-29 19:58:38+0100","2023-10-29 18:58:38","2023-10-29 19:38:47+0100","2023-10-29 18:38:47","","","Alicante - Bazan","3AACF","Uber Eats","ACCEPTED","9","DELIVERY","","ONLINE",17.0,0.0,"Contacts: +34 910 78 09 61#292 75 972/Customer name: Filippo V.",0.0,0.0,0.0,0.0,0.0,17.0,"","Uber Eats",0.0,1.55,"","False"
"2023-10-29 19:58:36+0100","2023-10-29 18:58:36","2023-10-29 19:47:34+0100","2023-10-29 18:47:34","","","Alicante - Bazan","AH1VBJAD","Glovo","AUTO_FINALIZED","11","DELIVERY","","CARD",12.9,0.0,"Order code: AH1VBJAD/Order pick_up_code: 053/",0.0,0.0,0.0,0.0,0.0,12.9,"","Glovo",0.0,0.0,"","False"
"2023-10-29 19:48:34+0100","2023-10-29 18:48:34","2023-10-29 19:33:34+0100","2023-10-29 18:33:34","","","Alicante - Bazan","AUAPG1YL","Glovo","AUTO_FINALIZED","8","DELIVERY","","CARD",15.4,0.0,"Order code: AUAPG1YL/Order pick_up_code: 122/",0.0,0.0,0.0,0.0,0.0,15.4,"","Glovo",0.0,0.0,"","False"
"2023-10-29 19:46:26+0100","2023-10-29 18:46:26","2023-10-29 19:32:04+0100","2023-10-29 18:32:04","","","Alicante - Bazan","AB1UW1S3","Glovo","AUTO_FINALIZED","7","DELIVERY","","CARD",22.14,0.0,"Order code: AB1UW1S3/Order pick_up_code: 831/Should include cutlery/",0.0,0.0,-2.86,0.0,0.0,25.0,"","Glovo",0.0,0.0,"","False"
"2023-10-29 17:26:37+0100","2023-10-29 16:26:37","2023-10-29 17:06:48+0100","2023-10-29 16:06:48","","","Alicante - Bazan","B6B11","Uber Eats","ACCEPTED","6","DELIVERY","","ONLINE",15.2,0.0,"Contacts: +34 910 78 09 61#486 86 868/Customer name: Francisco José L.",0.0,0.0,0.0,0.0,0.0,15.2,"","Uber Eats",0.0,1.38,"","False"
"2023-10-29 16:31:56+0100","2023-10-29 15:31:56","2023-10-29 16:20:10+0100","2023-10-29 15:20:10","","","Alicante - Bazan","A3HSWGCS","Glovo","AUTO_FINALIZED","5","DELIVERY","","CARD",12.5,0.0,"Allergy info: Sin queso por favor/Order code: A3HSWGCS/Order pick_up_code: 745/",0.0,0.0,-2.5,0.0,0.0,15.0,"","Glovo",0.0,0.0,"","False"
"2023-10-29 16:23:23+0100","2023-10-29 15:23:23","2023-10-29 16:00:33+0100","2023-10-29 15:00:33","","","Alicante - Bazan","50855","Uber Eats","ACCEPTED","4","DELIVERY","","ONLINE",32.2,0.0,"Contacts: +34 910 78 09 61#657 34 005/Customer name: eva S.",0.0,0.0,0.0,0.0,0.0,32.2,"","Uber Eats",0.0,2.93,"","False"
"2023-10-29 15:20:09+0100","2023-10-29 14:20:09","2023-10-29 14:54:03+0100","2023-10-29 13:54:03","","","Alicante - Bazan","8BBE8","Uber Eats","ACCEPTED","3","DELIVERY","","ONLINE",44.7,0.0,"Contacts: +34 910 78 09 61#047 56 324/Customer name: Fernando A.",0.0,0.0,0.0,0.0,0.0,44.7,"","Uber Eats",0.0,4.07,"","False"
"2023-10-29 15:10:52+0100","2023-10-29 14:10:52","2023-10-29 14:45:30+0100","2023-10-29 13:45:30","","","Alicante - Bazan","8F32F","Uber Eats","ACCEPTED","2","DELIVERY","","ONLINE",30.2,0.0,"Contacts: +34 910 78 09 61#376 45 708/Customer name: Fernando M.",0.0,0.0,0.0,0.0,0.0,30.2,"","Uber Eats",0.0,2.74,"","False"
"2023-10-29 14:58:11+0100","2023-10-29 13:58:11","2023-10-29 14:37:04+0100","2023-10-29 13:37:04","","","Alicante - Bazan","AB8SLFVW","Glovo","AUTO_FINALIZED","1","DELIVERY","","CARD",102.4,0.0,"Allergy info: La hamburguesa vegetariana sin bacon. Gracias./Order code: AB8SLFVW/Order pick_up_code: 188/",0.0,0.0,0.0,0.0,0.0,102.4,"","Glovo",0.0,0.0,"","False"
"2023-10-29 14:53:26+0100","2023-10-29 13:53:26","2023-10-29 14:32:47+0100","2023-10-29 13:32:47","","","Alicante - Periodista Rodolfo Salazar","409","Glovo","AUTO_FINALIZED","5","DELIVERY","","CARD",94.4,0.0,"Order code: AKKC1GDZ/Order pick_up_code: 409/",0.0,0.0,0.0,0.0,0.0,94.4,"","Glovo",0.0,0.0,"","False"
"2023-10-29 14:38:39+0100","2023-10-29 13:38:39","2023-10-29 14:13:18+0100","2023-10-29 13:13:18","","","Alicante - Periodista Rodolfo Salazar","8F7A7","Uber Eats","DELIVERED","3","DELIVERY","","ONLINE",39.8,0.0,"Customer notes: La Hamburguesa “La uno” sin cebolla caramelizada por favor./Contacts: +34 910 78 09 61#822 59 592/Customer name: Alexandre S.",0.0,0.0,0.0,0.0,0.0,39.8,"","Uber Eats",0.0,3.62,"","False"
"2023-10-29 14:38:24+0100","2023-10-29 13:38:24","2023-10-29 14:14:31+0100","2023-10-29 13:14:31","","","Alicante - Periodista Rodolfo Salazar","926A7","Uber Eats","DELIVERED","4","DELIVERY","","ONLINE",26.8,0.0,"Customer notes: sin cebolla./Contacts: +34 910 78 09 61#072 31 166/Customer name: Iván M.",0.0,0.0,0.0,0.0,0.0,26.8,"","Uber Eats",0.0,2.44,"","False"
"2023-10-29 14:28:57+0100","2023-10-29 13:28:57","2023-10-29 14:05:16+0100","2023-10-29 13:05:16","","","Alicante - Periodista Rodolfo Salazar","E9A26","Uber Eats","DELIVERED","2","DELIVERY","","ONLINE",37.1,0.0,"Contacts: +34 910 78 09 61#694 76 655/Customer name: Andrea P.",0.0,0.0,0.0,0.0,0.0,37.1,"","Uber Eats",0.0,3.37,"","False"
"2023-10-29 14:02:48+0100","2023-10-29 13:02:48","2023-10-29 13:48:51+0100","2023-10-29 12:48:51","","","Alicante - Periodista Rodolfo Salazar","692","Glovo","AUTO_FINALIZED","1","DELIVERY","","CARD",25.9,0.0,"Order code: ASNAT8JD/Order pick_up_code: 692/",0.0,0.0,0.0,0.0,0.0,25.9,"","Glovo",0.0,0.0,"","False"
"2023-10-28 23:23:13+0200","2023-10-28 21:23:13","2023-10-28 23:03:09+0200","2023-10-28 21:03:09","","","Alicante - Periodista Rodolfo Salazar","E02CF","Uber Eats","DELIVERED","11","DELIVERY","","ONLINE",41.8,0.0,"Contacts: +34 910 78 09 61#415 87 364/Customer name: Antonio L.",0.0,0.0,0.0,0.0,0.0,41.8,"","Uber Eats",0.0,3.81,"","False"
"2023-10-28 22:38:05+0200","2023-10-28 20:38:05","2023-10-28 22:22:29+0200","2023-10-28 20:22:29","","","Alicante - Bazan","AG2S2YNN","Glovo","AUTO_FINALIZED","13","DELIVERY","","CARD",29.6,0.0,"Allergy info: Por favor, la hamburguesa de pollo quiten el bacon. Gracias/Order code: AG2S2YNN/Order pick_up_code: 317/",0.0,0.0,0.0,0.0,0.0,29.6,"","Glovo",0.0,0.0,"","False"
